name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;383;0;567;3069;1032;3069;1055;0
header;264;142;264;180;1886;180;1886;142
B;827;390;827;405;836;405;836;390
B;994;450;994;466;1018;466;1018;450
A;962;853;962;865;970;865;970;853
B;627;1015;627;1033;641;1033;641;1015
A;654;1120;654;1139;672;1139;672;1120
A;955;1262;955;1277;963;1277;963;1262
B;883;1471;883;1487;892;1487;892;1471
A;612;1533;612;1547;619;1547;619;1533
B;629;1821;629;1837;638;1837;638;1821
B;950;1848;950;1873;959;1873;959;1848
B;553;2555;553;2571;562;2571;562;2555
B;656;2760;656;2776;679;2776;679;2760
A;689;2795;689;2810;698;2810;698;2795
B;659;2866;659;2892;677;2892;677;2866
B;887;2868;887;2881;906;2881;906;2868
