name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1038;0;1015;3073;1862;3073;1862;0
header;253;133;253;169;1863;169;1863;133
A;1055;195;1055;222;1073;222;1073;195
B;1653;242;1653;257;1662;257;1662;242
A;1181;274;1181;290;1189;290;1189;274
A;1743;277;1743;291;1751;291;1751;277
B;1086;344;1086;359;1098;359;1098;344
B;1522;441;1522;455;1543;455;1543;441
B;1448;553;1448;569;1461;569;1461;553
B;1049;870;1049;897;1068;897;1068;870
B;1512;904;1512;922;1526;922;1526;904
B;1682;977;1682;993;1691;993;1691;977
B;1588;1002;1588;1027;1605;1027;1605;1002
B;1349;1287;1349;1303;1363;1303;1363;1287
B;1393;1287;1393;1304;1406;1304;1406;1287
B;1147;1321;1147;1339;1160;1339;1160;1321
B;1687;1465;1687;1482;1702;1482;1702;1465
C;1041;1536;1041;1565;1063;1565;1063;1536
A;1403;1545;1403;1550;1408;1550;1408;1545
D;1774;1572;1774;1587;1783;1587;1783;1572
D;1460;1631;1460;1655;1476;1655;1476;1631
A;1343;1664;1343;1688;1347;1688;1347;1664
B;1468;1734;1468;1749;1490;1749;1490;1734
A;1509;1744;1509;1749;1514;1749;1514;1744
A;1509;1757;1509;1760;1513;1760;1513;1757
D;1194;2021;1194;2037;1203;2037;1203;2021
D;1038;2204;1038;2234;1061;2234;1061;2204
A;1077;2267;1077;2283;1085;2283;1085;2267
B;1512;2303;1512;2319;1521;2319;1521;2303
B;1143;2653;1143;2668;1151;2668;1151;2653
A;1453;2698;1453;2709;1461;2709;1461;2698
B;1709;2716;1709;2740;1725;2740;1725;2716
A;1674;2799;1674;2800;1677;2800;1677;2799
B;1010;2831;1010;2846;1031;2846;1031;2831
B;1167;2831;1167;2847;1190;2847;1190;2831
A;1792;2854;1792;2858;1796;2858;1796;2854
A;1044;2906;1044;2906;1044;2906;1044;2906
