name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1031;0;1008;3075;1061;3075;1084;0
header;242;151;242;188;1872;188;1872;151
D;1022;333;1022;362;1039;362;1039;333
C;1044;333;1044;353;1056;353;1056;333
A;1032;402;1032;409;1070;409;1070;402
A;1043;462;1043;488;1064;488;1064;462
B;1040;1148;1040;1173;1060;1173;1060;1148
C;1036;1818;1036;1846;1057;1846;1057;1818
A;1010;2363;1010;2384;1019;2384;1019;2363
D;1036;2488;1036;2513;1056;2513;1056;2488
A;1043;2701;1043;2725;1054;2725;1054;2701
A;1036;2744;1036;2760;1047;2760;1047;2744
A;1039;2816;1039;2819;1041;2819;1041;2816
